user,item
u_1101,i_435
u_1101,i_591
u_1101,i_594
u_1101,i_606
u_1101,i_619
u_1101,i_726
u_1101,i_773
u_1101,i_938
u_1101,i_973
u_1101,i_1233
u_1101,i_1328
u_1101,i_1653
u_1101,i_1656
u_1101,i_1787
u_1101,i_2161
u_1101,i_2312
u_1101,i_2361
u_1101,i_2980
u_1101,i_3456
u_1101,i_3758
u_1101,i_4158
u_1102,i_42
u_1102,i_47
u_1102,i_61
u_1102,i_66
u_1102,i_97
u_1102,i_101
u_1102,i_580
u_1102,i_642
u_1102,i_658
u_1102,i_662
u_1102,i_702
u_1102,i_931
u_1102,i_1256
u_1102,i_1349
u_1102,i_1616
u_1102,i_1652
u_1102,i_1996
u_1102,i_2374
u_1102,i_2669
u_1102,i_3380
u_1102,i_3400
u_1102,i_3541
u_1103,i_54
u_1103,i_88
u_1103,i_101
u_1103,i_106
u_1103,i_368
u_1103,i_557
u_1103,i_641
u_1103,i_644
u_1103,i_645
u_1103,i_646
u_1103,i_647
u_1103,i_649
u_1103,i_658
u_1103,i_659
u_1103,i_663
u_1103,i_736
u_1103,i_928
u_1103,i_1189
u_1103,i_1252
u_1103,i_1520
u_1103,i_1634
u_1103,i_1654
u_1103,i_1655
u_1103,i_2034
u_1103,i_2374
u_1103,i_2822
u_1103,i_3890
u_1104,i_64
u_1104,i_242
u_1104,i_557
u_1104,i_635
u_1104,i_707
u_1104,i_989
u_1104,i_1253
u_1104,i_1357
u_1104,i_1806
u_1104,i_1997
u_1104,i_2033
u_1104,i_2034
u_1104,i_2110
u_1104,i_2138
u_1104,i_2302
u_1104,i_2360
u_1104,i_2554
u_1104,i_2967
u_1104,i_3091
u_1104,i_3399
u_1104,i_3926
u_1104,i_3974
u_1104,i_4184
u_1104,i_4395
u_1104,i_4396
u_1105,i_41
u_1105,i_87
u_1105,i_90
u_1105,i_116
u_1105,i_119
u_1105,i_126
u_1105,i_250
u_1105,i_576
u_1105,i_620
u_1105,i_764
u_1105,i_916
u_1105,i_1560
u_1105,i_2106
u_1105,i_2295
u_1105,i_2446
u_1105,i_2525
u_1105,i_3203
u_1105,i_3853
u_1105,i_4127
u_1106,i_20
u_1106,i_22
u_1106,i_81
u_1106,i_329
u_1106,i_439
u_1106,i_670
u_1106,i_695
u_1106,i_699
u_1106,i_703
u_1106,i_708
u_1106,i_853
u_1106,i_856
u_1106,i_3001
u_1106,i_3632
u_1106,i_4360
u_1106,i_4398
u_1107,i_207
u_1107,i_308
u_1107,i_309
u_1107,i_337
u_1107,i_433
u_1107,i_446
u_1107,i_525
u_1107,i_526
u_1107,i_598
u_1107,i_892
u_1107,i_1009
u_1107,i_1219
u_1107,i_1221
u_1107,i_1234
u_1107,i_1523
u_1107,i_1544
u_1107,i_1880
u_1107,i_1944
u_1107,i_2011
u_1107,i_2683
u_1107,i_2750
u_1107,i_3008
u_1107,i_3174
u_1107,i_3241
u_1107,i_3477
u_1107,i_3723
u_1107,i_4157
u_1107,i_4252
u_1107,i_4376
u_1108,i_65
u_1108,i_138
u_1108,i_197
u_1108,i_201
u_1108,i_246
u_1108,i_249
u_1108,i_283
u_1108,i_426
u_1108,i_575
u_1108,i_618
u_1108,i_827
u_1108,i_1156
u_1108,i_1575
u_1108,i_1584
u_1108,i_1645
u_1108,i_1685
u_1108,i_1921
u_1108,i_1950
u_1108,i_2300
u_1108,i_2671
u_1108,i_2696
u_1108,i_3092
u_1108,i_3231
u_1108,i_4225
u_1108,i_4399
u_1109,i_31
u_1109,i_230
u_1109,i_298
u_1109,i_304
u_1109,i_338
u_1109,i_417
u_1109,i_684
u_1109,i_722
u_1109,i_777
u_1109,i_778
u_1109,i_793
u_1109,i_1221
u_1109,i_1224
u_1109,i_1668
u_1109,i_1679
u_1109,i_1722
u_1109,i_1752
u_1109,i_2220
u_1109,i_2525
u_1109,i_2529
u_1109,i_3296
u_1109,i_3301
u_1109,i_3394
u_1109,i_3876
u_1109,i_4058
u_1110,i_202
u_1110,i_371
u_1110,i_576
u_1110,i_905
u_1110,i_909
u_1110,i_969
u_1110,i_1163
u_1110,i_1304
u_1110,i_1426
u_1110,i_1484
u_1110,i_1645
u_1110,i_1921
u_1110,i_1965
u_1110,i_2024
u_1110,i_2025
u_1110,i_2244
u_1110,i_2671
u_1110,i_2964
u_1110,i_2976
u_1110,i_3046
u_1110,i_3224
u_1110,i_3288
u_1110,i_3484
u_1110,i_3595
u_1110,i_3679
u_1110,i_3724
u_1110,i_3789
u_1110,i_3824
u_1110,i_3844
u_1110,i_3971
u_1110,i_4032
u_1110,i_4240
u_1110,i_4328
u_1111,i_41
u_1111,i_49
u_1111,i_90
u_1111,i_95
u_1111,i_98
u_1111,i_101
u_1111,i_104
u_1111,i_125
u_1111,i_126
u_1111,i_336
u_1111,i_443
u_1111,i_618
u_1111,i_695
u_1111,i_899
u_1111,i_975
u_1111,i_990
u_1111,i_1628
u_1111,i_1645
u_1111,i_1775
u_1111,i_2262
u_1111,i_2295
u_1111,i_2300
u_1111,i_2349
u_1111,i_2594
u_1111,i_3093
u_1111,i_3822
u_1112,i_41
u_1112,i_45
u_1112,i_55
u_1112,i_57
u_1112,i_65
u_1112,i_87
u_1112,i_90
u_1112,i_239
u_1112,i_251
u_1112,i_343
u_1112,i_568
u_1112,i_579
u_1112,i_649
u_1112,i_655
u_1112,i_925
u_1112,i_937
u_1112,i_1033
u_1112,i_1290
u_1112,i_1385
u_1112,i_1489
u_1112,i_2175
u_1112,i_2585
u_1112,i_2594
u_1112,i_2840
u_1112,i_2879
u_1112,i_3124
u_1112,i_3823
u_1113,i_684
u_1113,i_790
u_1113,i_2483
u_1113,i_2484
u_1113,i_2505
u_1113,i_3256
u_1113,i_3881
u_1113,i_3883
u_1113,i_4400
u_1114,i_95
u_1114,i_101
u_1114,i_162
u_1114,i_164
u_1114,i_168
u_1114,i_172
u_1114,i_184
u_1114,i_194
u_1114,i_271
u_1114,i_272
u_1114,i_277
u_1114,i_279
u_1114,i_285
u_1114,i_286
u_1114,i_485
u_1114,i_496
u_1114,i_497
u_1114,i_572
u_1114,i_581
u_1114,i_610
u_1114,i_706
u_1114,i_966
u_1114,i_1049
u_1114,i_1341
u_1114,i_1342
u_1114,i_2144
u_1114,i_2292
u_1114,i_2300
u_1114,i_2526
u_1114,i_2822
u_1114,i_3919
u_1115,i_46
u_1115,i_62
u_1115,i_130
u_1115,i_339
u_1115,i_350
u_1115,i_360
u_1115,i_363
u_1115,i_448
u_1115,i_640
u_1115,i_652
u_1115,i_723
u_1115,i_737
u_1115,i_1001
u_1115,i_1214
u_1115,i_1702
u_1115,i_1842
u_1115,i_2581
u_1115,i_2879
u_1115,i_3384
u_1115,i_3585
u_1115,i_3594
u_1115,i_3597
u_1115,i_3725
u_1115,i_3741
u_1115,i_4033
u_1115,i_4205
u_1115,i_4303
u_1116,i_360
u_1116,i_362
u_1116,i_448
u_1116,i_628
u_1116,i_930
u_1116,i_939
u_1116,i_1067
u_1116,i_1809
u_1116,i_1816
u_1116,i_1828
u_1116,i_1834
u_1116,i_1835
u_1116,i_1839
u_1116,i_1842
u_1116,i_2521
u_1116,i_3051
u_1116,i_3196
u_1116,i_3271
u_1116,i_3318
u_1116,i_3441
u_1116,i_3442
u_1116,i_3458
u_1116,i_3692
u_1116,i_3693
u_1116,i_3698
u_1116,i_3859
u_1116,i_3860
u_1116,i_4298
u_1116,i_4301
u_1116,i_4302
u_1117,i_37
u_1117,i_38
u_1117,i_39
u_1117,i_45
u_1117,i_46
u_1117,i_48
u_1117,i_59
u_1117,i_67
u_1117,i_81
u_1117,i_93
u_1117,i_95
u_1117,i_101
u_1117,i_324
u_1117,i_327
u_1117,i_537
u_1117,i_617
u_1117,i_659
u_1117,i_694
u_1117,i_718
u_1117,i_723
u_1117,i_757
u_1117,i_1117
u_1117,i_2300
u_1117,i_2816
u_1117,i_3310
u_1117,i_3389
u_1117,i_4286
u_1117,i_4403
u_1118,i_148
u_1118,i_151
u_1118,i_156
u_1118,i_341
u_1118,i_403
u_1118,i_737
u_1118,i_945
u_1118,i_976
u_1118,i_1048
u_1118,i_1150
u_1118,i_1363
u_1118,i_1619
u_1118,i_1977
u_1118,i_2070
u_1118,i_2098
u_1118,i_2101
u_1118,i_2176
u_1118,i_2698
u_1118,i_3306
u_1118,i_3374
u_1118,i_4156
u_1119,i_71
u_1119,i_80
u_1119,i_348
u_1119,i_370
u_1119,i_459
u_1119,i_476
u_1119,i_564
u_1119,i_591
u_1119,i_726
u_1119,i_734
u_1119,i_744
u_1119,i_818
u_1119,i_896
u_1119,i_927
u_1119,i_933
u_1119,i_1306
u_1119,i_1434
u_1119,i_1618
u_1119,i_2183
u_1119,i_2536
u_1119,i_3160
u_1119,i_3190
u_1119,i_3193
u_1119,i_4003
u_1120,i_82
u_1120,i_331
u_1120,i_335
u_1120,i_372
u_1120,i_623
u_1120,i_655
u_1120,i_659
u_1120,i_951
u_1120,i_1086
u_1120,i_1450
u_1120,i_2059
u_1120,i_2240
u_1120,i_3263
u_1120,i_3670
u_1120,i_4158
u_1120,i_4404
u_1120,i_4405
u_1121,i_124
u_1121,i_1138
u_1121,i_1148
u_1121,i_1166
u_1121,i_2146
u_1121,i_2177
u_1121,i_2583
u_1121,i_3194
u_1121,i_3199
u_1121,i_3391
u_1121,i_4406
u_1122,i_44
u_1122,i_62
u_1122,i_435
u_1122,i_437
u_1122,i_444
u_1122,i_449
u_1122,i_453
u_1122,i_726
u_1122,i_744
u_1122,i_828
u_1122,i_848
u_1122,i_896
u_1122,i_928
u_1122,i_930
u_1122,i_938
u_1122,i_1179
u_1122,i_1842
u_1122,i_2660
u_1122,i_2850
u_1122,i_2895
u_1122,i_3479
u_1122,i_3492
u_1122,i_4214
u_1122,i_4348
u_1123,i_20
u_1123,i_266
u_1123,i_321
u_1123,i_544
u_1123,i_552
u_1123,i_558
u_1123,i_701
u_1123,i_707
u_1123,i_710
u_1123,i_758
u_1123,i_1014
u_1123,i_1111
u_1123,i_1247
u_1123,i_1634
u_1123,i_1864
u_1123,i_2034
u_1123,i_2154
u_1123,i_2674
u_1123,i_2931
u_1123,i_3113
u_1123,i_3116
u_1123,i_3424
u_1123,i_3926
u_1124,i_45
u_1124,i_184
u_1124,i_218
u_1124,i_336
u_1124,i_485
u_1124,i_488
u_1124,i_491
u_1124,i_568
u_1124,i_649
u_1124,i_725
u_1124,i_913
u_1124,i_925
u_1124,i_970
u_1124,i_1628
u_1124,i_1988
u_1124,i_2168
u_1124,i_2461
u_1124,i_2814
u_1124,i_3509
u_1124,i_3801
u_1124,i_4156
u_1124,i_4202
u_1124,i_4407
u_1125,i_54
u_1125,i_59
u_1125,i_82
u_1125,i_101
u_1125,i_311
u_1125,i_419
u_1125,i_649
u_1125,i_651
u_1125,i_901
u_1125,i_1037
u_1125,i_1156
u_1125,i_1174
u_1125,i_1252
u_1125,i_1368
u_1125,i_1374
u_1125,i_1628
u_1125,i_2085
u_1125,i_2174
u_1125,i_2388
u_1125,i_2693
u_1125,i_2777
u_1125,i_3594
u_1125,i_3671
u_1125,i_3732
u_1126,i_90
u_1126,i_220
u_1126,i_367
u_1126,i_370
u_1126,i_437
u_1126,i_726
u_1126,i_736
u_1126,i_910
u_1126,i_1111
u_1126,i_1122
u_1126,i_1603
u_1126,i_1959
u_1126,i_2451
u_1126,i_2795
u_1126,i_2930
u_1126,i_3165
u_1126,i_3242
u_1126,i_3472
u_1126,i_3513
u_1126,i_3819
u_1126,i_4248
u_1126,i_4343
u_1127,i_118
u_1127,i_239
u_1127,i_269
u_1127,i_300
u_1127,i_323
u_1127,i_344
u_1127,i_504
u_1127,i_540
u_1127,i_542
u_1127,i_612
u_1127,i_630
u_1127,i_733
u_1127,i_744
u_1127,i_777
u_1127,i_918
u_1127,i_925
u_1127,i_926
u_1127,i_957
u_1127,i_1445
u_1127,i_1534
u_1127,i_1544
u_1127,i_2579
u_1127,i_2883
u_1127,i_3242
u_1127,i_3347
u_1127,i_3750
u_1127,i_4182
u_1128,i_109
u_1128,i_117
u_1128,i_126
u_1128,i_248
u_1128,i_354
u_1128,i_717
u_1128,i_759
u_1128,i_761
u_1128,i_994
u_1128,i_1072
u_1128,i_1308
u_1128,i_1315
u_1128,i_1489
u_1128,i_1902
u_1128,i_1921
u_1128,i_4378
u_1129,i_110
u_1129,i_122
u_1129,i_141
u_1129,i_355
u_1129,i_384
u_1129,i_545
u_1129,i_910
u_1129,i_1067
u_1129,i_1114
u_1129,i_1292
u_1129,i_1565
u_1129,i_2055
u_1129,i_2914
u_1129,i_2916
u_1129,i_3051
u_1129,i_3580
u_1129,i_3813
u_1130,i_80
u_1130,i_86
u_1130,i_102
u_1130,i_114
u_1130,i_257
u_1130,i_376
u_1130,i_381
u_1130,i_393
u_1130,i_415
u_1130,i_618
u_1130,i_620
u_1130,i_929
u_1130,i_937
u_1130,i_1143
u_1130,i_1682
u_1130,i_1685
u_1130,i_1748
u_1130,i_1778
u_1130,i_1828
u_1130,i_2677
u_1130,i_3257
u_1130,i_3376
u_1130,i_4105
u_1131,i_122
u_1131,i_239
u_1131,i_251
u_1131,i_395
u_1131,i_473
u_1131,i_548
u_1131,i_549
u_1131,i_656
u_1131,i_933
u_1131,i_936
u_1131,i_993
u_1131,i_1105
u_1131,i_1134
u_1131,i_1634
u_1131,i_1804
u_1131,i_2033
u_1131,i_2084
u_1131,i_2975
u_1131,i_3160
u_1131,i_3194
u_1131,i_3388
u_1131,i_3547
u_1131,i_3548
u_1131,i_3678
u_1131,i_3927
u_1131,i_3961
u_1131,i_4223
u_1131,i_4306
u_1132,i_91
u_1132,i_96
u_1132,i_113
u_1132,i_114
u_1132,i_446
u_1132,i_484
u_1132,i_566
u_1132,i_567
u_1132,i_610
u_1132,i_615
u_1132,i_621
u_1132,i_630
u_1132,i_713
u_1132,i_733
u_1132,i_734
u_1132,i_744
u_1132,i_753
u_1132,i_896
u_1132,i_1105
u_1132,i_1118
u_1132,i_1189
u_1132,i_1519
u_1132,i_1535
u_1132,i_1810
u_1132,i_3363
u_1132,i_3677
u_1132,i_3748
u_1132,i_4248
u_1133,i_216
u_1133,i_269
u_1133,i_319
u_1133,i_437
u_1133,i_532
u_1133,i_542
u_1133,i_546
u_1133,i_621
u_1133,i_629
u_1133,i_731
u_1133,i_733
u_1133,i_823
u_1133,i_1009
u_1133,i_1177
u_1133,i_1236
u_1133,i_1291
u_1133,i_1464
u_1133,i_1526
u_1133,i_1707
u_1133,i_2278
u_1133,i_2501
u_1133,i_2907
u_1133,i_3182
u_1133,i_3564
u_1133,i_3587
u_1133,i_3940
u_1133,i_3968
u_1134,i_53
u_1134,i_68
u_1134,i_82
u_1134,i_384
u_1134,i_386
u_1134,i_437
u_1134,i_537
u_1134,i_549
u_1134,i_803
u_1134,i_828
u_1134,i_885
u_1134,i_1634
u_1134,i_1673
u_1134,i_2704
u_1134,i_2912
u_1134,i_4223
u_1134,i_4294
u_1134,i_4328
u_1134,i_4372
u_1134,i_4373
u_1134,i_4409
u_1134,i_4410
u_1135,i_230
u_1135,i_292
u_1135,i_302
u_1135,i_303
u_1135,i_307
u_1135,i_313
u_1135,i_316
u_1135,i_682
u_1135,i_722
u_1135,i_777
u_1135,i_780
u_1135,i_791
u_1135,i_795
u_1135,i_798
u_1135,i_900
u_1135,i_999
u_1135,i_1221
u_1135,i_1679
u_1135,i_1722
u_1135,i_2075
u_1135,i_2089
u_1135,i_2220
u_1135,i_2304
u_1135,i_2504
u_1135,i_2525
u_1135,i_3152
u_1135,i_3206
u_1135,i_3622
u_1135,i_3656
u_1135,i_3876
u_1135,i_4411
u_1136,i_45
u_1136,i_79
u_1136,i_101
u_1136,i_220
u_1136,i_336
u_1136,i_447
u_1136,i_970
u_1136,i_1365
u_1136,i_1379
u_1136,i_1380
u_1136,i_1581
u_1136,i_1586
u_1136,i_1628
u_1136,i_2039
u_1136,i_2240
u_1136,i_2337
u_1136,i_2392
u_1136,i_3201
u_1136,i_3381
u_1136,i_3472
u_1136,i_3869
u_1136,i_4092
u_1136,i_4347
u_1137,i_104
u_1137,i_151
u_1137,i_175
u_1137,i_181
u_1137,i_218
u_1137,i_492
u_1137,i_676
u_1137,i_901
u_1137,i_1040
u_1137,i_1094
u_1137,i_1105
u_1137,i_1628
u_1137,i_2103
u_1137,i_2791
u_1138,i_48
u_1138,i_65
u_1138,i_135
u_1138,i_148
u_1138,i_150
u_1138,i_163
u_1138,i_176
u_1138,i_191
u_1138,i_357
u_1138,i_415
u_1138,i_420
u_1138,i_899
u_1138,i_955
u_1138,i_1033
u_1138,i_1158
u_1138,i_1374
u_1138,i_1469
u_1138,i_1647
u_1138,i_1897
u_1138,i_1937
u_1138,i_1956
u_1138,i_2064
u_1138,i_2165
u_1138,i_2320
u_1138,i_2669
u_1138,i_3431
u_1138,i_4225
u_1138,i_4351
u_1139,i_110
u_1139,i_126
u_1139,i_136
u_1139,i_359
u_1139,i_374
u_1139,i_393
u_1139,i_563
u_1139,i_584
u_1139,i_707
u_1139,i_734
u_1139,i_890
u_1139,i_896
u_1139,i_940
u_1139,i_1242
u_1139,i_1335
u_1139,i_1470
u_1139,i_1531
u_1139,i_1828
u_1139,i_2007
u_1139,i_2040
u_1139,i_2057
u_1139,i_2135
u_1139,i_2177
u_1139,i_3936
u_1139,i_4316
u_1139,i_4334
u_1139,i_4412
u_1140,i_163
u_1140,i_191
u_1140,i_341
u_1140,i_417
u_1140,i_498
u_1140,i_672
u_1140,i_681
u_1140,i_683
u_1140,i_685
u_1140,i_1382
u_1140,i_1648
u_1140,i_1894
u_1140,i_2093
u_1140,i_2694
u_1140,i_3610
u_1141,i_80
u_1141,i_91
u_1141,i_100
u_1141,i_102
u_1141,i_207
u_1141,i_312
u_1141,i_315
u_1141,i_460
u_1141,i_508
u_1141,i_1500
u_1141,i_1501
u_1141,i_1505
u_1141,i_1682
u_1141,i_1751
u_1141,i_2115
u_1141,i_2381
u_1141,i_3438
u_1141,i_3443
u_1141,i_3572
u_1141,i_3772
u_1141,i_3775
u_1141,i_4159
u_1141,i_4415
u_1142,i_90
u_1142,i_114
u_1142,i_243
u_1142,i_245
u_1142,i_249
u_1142,i_251
u_1142,i_255
u_1142,i_257
u_1142,i_313
u_1142,i_419
u_1142,i_618
u_1142,i_635
u_1142,i_723
u_1142,i_901
u_1142,i_1143
u_1142,i_1318
u_1142,i_1489
u_1142,i_3219
u_1142,i_3286
u_1142,i_4106
u_1143,i_64
u_1143,i_230
u_1143,i_437
u_1143,i_584
u_1143,i_622
u_1143,i_629
u_1143,i_736
u_1143,i_900
u_1143,i_1001
u_1143,i_2296
u_1143,i_2428
u_1143,i_2493
u_1143,i_2598
u_1143,i_3046
u_1143,i_3256
u_1143,i_3342
u_1143,i_3785
u_1143,i_4416
u_1143,i_4417
u_1143,i_4418
u_1144,i_66
u_1144,i_379
u_1144,i_394
u_1144,i_537
u_1144,i_538
u_1144,i_549
u_1144,i_552
u_1144,i_553
u_1144,i_558
u_1144,i_635
u_1144,i_661
u_1144,i_707
u_1144,i_1014
u_1144,i_1137
u_1144,i_1242
u_1144,i_1349
u_1144,i_1615
u_1144,i_1864
u_1144,i_2124
u_1144,i_2129
u_1144,i_2135
u_1144,i_2452
u_1144,i_2520
u_1144,i_2931
u_1144,i_3090
u_1144,i_3466
u_1144,i_3969
u_1144,i_4072
u_1144,i_4307
u_1145,i_31
u_1145,i_99
u_1145,i_285
u_1145,i_307
u_1145,i_309
u_1145,i_310
u_1145,i_323
u_1145,i_610
u_1145,i_753
u_1145,i_777
u_1145,i_778
u_1145,i_1221
u_1145,i_1265
u_1145,i_1271
u_1145,i_1336
u_1145,i_1361
u_1145,i_1577
u_1145,i_1630
u_1145,i_1706
u_1145,i_1785
u_1145,i_2342
u_1145,i_2529
u_1145,i_2976
u_1145,i_3208
u_1145,i_3233
u_1145,i_3238
u_1145,i_3254
u_1145,i_4329
u_1146,i_113
u_1146,i_114
u_1146,i_116
u_1146,i_132
u_1146,i_137
u_1146,i_371
u_1146,i_381
u_1146,i_388
u_1146,i_703
u_1146,i_725
u_1146,i_909
u_1146,i_937
u_1146,i_995
u_1146,i_1064
u_1146,i_1065
u_1146,i_1143
u_1146,i_1150
u_1146,i_1152
u_1146,i_1489
u_1146,i_1708
u_1146,i_1921
u_1146,i_2964
u_1146,i_3074
u_1146,i_3119
u_1146,i_3224
u_1147,i_342
u_1147,i_492
u_1147,i_1104
u_1147,i_2776
u_1147,i_2956
u_1147,i_4334
u_1147,i_4335
u_1147,i_4336
u_1147,i_4337
u_1147,i_4338
u_1147,i_4419
u_1148,i_167
u_1148,i_172
u_1148,i_179
u_1148,i_337
u_1148,i_398
u_1148,i_399
u_1148,i_400
u_1148,i_409
u_1148,i_489
u_1148,i_490
u_1148,i_1338
u_1148,i_1977
u_1148,i_1978
u_1148,i_2350
u_1148,i_3173
u_1148,i_3539
u_1148,i_3569
u_1148,i_3571
u_1148,i_3610
u_1149,i_105
u_1149,i_348
u_1149,i_435
u_1149,i_436
u_1149,i_439
u_1149,i_445
u_1149,i_453
u_1149,i_726
u_1149,i_736
u_1149,i_825
u_1149,i_828
u_1149,i_885
u_1149,i_929
u_1149,i_931
u_1149,i_1143
u_1149,i_1523
u_1149,i_1698
u_1149,i_1756
u_1149,i_1929
u_1149,i_2054
u_1149,i_2106
u_1149,i_2228
u_1149,i_2430
u_1149,i_2572
u_1149,i_3083
u_1150,i_38
u_1150,i_88
u_1150,i_255
u_1150,i_384
u_1150,i_467
u_1150,i_933
u_1150,i_989
u_1150,i_1568
u_1150,i_1669
u_1150,i_1741
u_1150,i_2110
u_1150,i_2461
u_1150,i_2964
u_1150,i_3020
u_1150,i_3286
u_1150,i_3713
u_1150,i_3820
u_1150,i_3871
u_1152,i_102
u_1152,i_257
u_1152,i_310
u_1152,i_543
u_1152,i_594
u_1152,i_598
u_1152,i_616
u_1152,i_684
u_1152,i_784
u_1152,i_803
u_1152,i_876
u_1152,i_890
u_1152,i_923
u_1152,i_1023
u_1152,i_2467
u_1152,i_2753
u_1152,i_2758
u_1152,i_3174
u_1153,i_98
u_1153,i_144
u_1153,i_204
u_1153,i_330
u_1153,i_417
u_1153,i_682
u_1153,i_719
u_1153,i_905
u_1153,i_1182
u_1153,i_1231
u_1153,i_1522
u_1153,i_1814
u_1153,i_1823
u_1153,i_1910
u_1153,i_2220
u_1153,i_2224
u_1153,i_2237
u_1153,i_2296
u_1153,i_2446
u_1153,i_2529
u_1153,i_2759
u_1153,i_3237
u_1153,i_3296
u_1153,i_3320
u_1153,i_3393
u_1153,i_3397
u_1154,i_348
u_1154,i_384
u_1154,i_453
u_1154,i_757
u_1154,i_774
u_1154,i_826
u_1154,i_929
u_1154,i_931
u_1154,i_1481
u_1154,i_1565
u_1154,i_1708
u_1154,i_1829
u_1154,i_1843
u_1154,i_1959
u_1154,i_2448
u_1154,i_2673
u_1154,i_3201
u_1154,i_3387
u_1154,i_3493
u_1154,i_3595
u_1154,i_3650
u_1154,i_3867
u_1154,i_4184
u_1154,i_4270
u_1155,i_292
u_1155,i_420
u_1155,i_498
u_1155,i_682
u_1155,i_685
u_1155,i_827
u_1155,i_910
u_1156,i_5
u_1156,i_24
u_1156,i_234
u_1156,i_327
u_1156,i_467
u_1156,i_725
u_1156,i_907
u_1156,i_984
u_1156,i_1114
u_1156,i_1118
u_1156,i_1356
u_1156,i_1982
u_1156,i_1983
u_1156,i_3031
u_1156,i_3032
u_1156,i_3283
u_1156,i_3474
u_1156,i_3562
u_1156,i_4062
u_1157,i_64
u_1157,i_93
u_1157,i_374
u_1157,i_393
u_1157,i_444
u_1157,i_448
u_1157,i_450
u_1157,i_452
u_1157,i_454
u_1157,i_610
u_1157,i_726
u_1157,i_828
u_1157,i_890
u_1157,i_896
u_1157,i_1182
u_1157,i_1453
u_1157,i_1522
u_1157,i_1780
u_1157,i_1833
u_1157,i_1837
u_1157,i_1842
u_1157,i_2891
u_1157,i_3022
u_1157,i_3740
u_1157,i_3797
u_1157,i_4039
u_1158,i_41
u_1158,i_213
u_1158,i_255
u_1158,i_346
u_1158,i_348
u_1158,i_453
u_1158,i_624
u_1158,i_736
u_1158,i_828
u_1158,i_929
u_1158,i_937
u_1158,i_995
u_1158,i_1067
u_1158,i_1778
u_1158,i_1921
u_1158,i_1972
u_1158,i_1996
u_1158,i_2001
u_1158,i_2452
u_1158,i_2585
u_1158,i_2965
u_1158,i_3519
u_1158,i_3807
u_1158,i_4277
u_1159,i_817
u_1159,i_823
u_1159,i_1284
u_1159,i_1634
u_1159,i_1664
u_1159,i_1914
u_1159,i_2006
u_1159,i_2084
u_1159,i_2432
u_1159,i_3187
u_1159,i_3426
u_1159,i_3785
u_1159,i_4017
u_1159,i_4236
u_1160,i_98
u_1160,i_125
u_1160,i_126
u_1160,i_191
u_1160,i_204
u_1160,i_257
u_1160,i_269
u_1160,i_371
u_1160,i_381
u_1160,i_576
u_1160,i_577
u_1160,i_685
u_1160,i_899
u_1160,i_1236
u_1160,i_1489
u_1160,i_1645
u_1160,i_1684
u_1160,i_2166
u_1160,i_2445
u_1160,i_2908
u_1160,i_3231
u_1160,i_3912
u_1160,i_4152
u_1161,i_104
u_1161,i_177
u_1161,i_186
u_1161,i_188
u_1161,i_333
u_1161,i_401
u_1161,i_589
u_1161,i_655
u_1161,i_681
u_1161,i_692
u_1161,i_952
u_1161,i_957
u_1161,i_962
u_1161,i_963
u_1161,i_1307
u_1161,i_1386
u_1161,i_1619
u_1161,i_2646
u_1161,i_3010
u_1161,i_3148
u_1161,i_3520
u_1161,i_3646
u_1162,i_88
u_1162,i_117
u_1162,i_248
u_1162,i_249
u_1162,i_426
u_1162,i_467
u_1162,i_473
u_1162,i_933
u_1162,i_937
u_1162,i_1132
u_1162,i_1141
u_1162,i_1156
u_1162,i_1375
u_1162,i_2088
u_1162,i_2331
u_1162,i_2418
u_1162,i_2671
u_1162,i_3121
u_1162,i_3238
u_1162,i_3387
u_1163,i_41
u_1163,i_53
u_1163,i_90
u_1163,i_125
u_1163,i_126
u_1163,i_249
u_1163,i_278
u_1163,i_280
u_1163,i_336
u_1163,i_438
u_1163,i_488
u_1163,i_537
u_1163,i_581
u_1163,i_617
u_1163,i_703
u_1163,i_710
u_1163,i_819
u_1163,i_1385
u_1163,i_1955
u_1163,i_3814
u_1163,i_3990
u_1163,i_4065
u_1163,i_4221
u_1163,i_4222
u_1164,i_80
u_1164,i_102
u_1164,i_207
u_1164,i_235
u_1164,i_285
u_1164,i_298
u_1164,i_300
u_1164,i_307
u_1164,i_309
u_1164,i_325
u_1164,i_476
u_1164,i_540
u_1164,i_591
u_1164,i_733
u_1164,i_744
u_1164,i_771
u_1164,i_1067
u_1164,i_1221
u_1164,i_1236
u_1164,i_1306
u_1164,i_1328
u_1164,i_1333
u_1164,i_1464
u_1164,i_1526
u_1164,i_1544
u_1164,i_1785
u_1164,i_1828
u_1164,i_1867
u_1164,i_2198
u_1164,i_2377
u_1164,i_2381
u_1164,i_2386
u_1164,i_2477
u_1164,i_3593
u_1164,i_3668
u_1164,i_3751
u_1164,i_3940
u_1164,i_4087
u_1165,i_71
u_1165,i_266
u_1165,i_344
u_1165,i_415
u_1165,i_703
u_1165,i_731
u_1165,i_905
u_1165,i_957
u_1165,i_980
u_1165,i_1385
u_1165,i_1469
u_1165,i_1955
u_1165,i_2048
u_1165,i_2060
u_1165,i_3111
u_1165,i_3119
u_1165,i_3793
u_1165,i_4200
u_1166,i_167
u_1166,i_172
u_1166,i_173
u_1166,i_176
u_1166,i_182
u_1166,i_185
u_1166,i_202
u_1166,i_272
u_1166,i_284
u_1166,i_582
u_1166,i_682
u_1166,i_827
u_1166,i_966
u_1166,i_975
u_1166,i_1043
